"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"214111_at",-3.67224783972851,10.25633078,-4.44954705887183,5.39368408206652e-05,0.000323651795688427,1.35226947095153,"OPCML","opioid binding protein/cell adhesion molecule like"
"226075_at",2.3471051662828,7.38854708489362,4.44937304299374,5.39673896395968e-05,0.000323742819012115,1.35172247650499,"SPSB1","splA/ryanodine receptor domain and SOCS box containing 1"
"235275_at",2.59436121496154,6.9418112362766,4.44889979659731,5.40505545473007e-05,0.000324149337099908,1.35023493548583,"BMP8B","bone morphogenetic protein 8b"
"203667_at",0.599008666945695,13.3447685378723,4.44875057044094,5.40768044551867e-05,0.000324214392988231,1.34976589032978,"TBCA","tubulin folding cofactor A"
"44563_at",1.1750372351629,6.79248931638298,4.44827864603197,5.41599012847283e-05,0.00032462013725613,1.3482825861081,"WRAP53","WD repeat containing antisense to TP53"
"202950_at",1.60736779076018,9.53765238146809,4.44751848403225,5.42940138389109e-05,0.000325331338260482,1.34589345317039,"CRYZ","crystallin zeta"
"222437_s_at",-0.93063726713801,11.0794621592553,-4.4462744066391,5.45142027282222e-05,0.0003265577596554,1.34198375623748,"CHMP3","charged multivesicular body protein 3"
"222437_s_at",-0.93063726713801,11.0794621592553,-4.4462744066391,5.45142027282222e-05,0.0003265577596554,1.34198375623748,"RNF103-CHMP3","RNF103-CHMP3 readthrough"
"210976_s_at",-0.74313575673756,11.3330962566809,-4.4449070624508,5.47572158482705e-05,0.000327920168877978,1.33768717145266,"PFKM","phosphofructokinase, muscle"
"204434_at",-2.07278446243439,8.0126911263617,-4.44457279496912,5.48167849355228e-05,0.000327996965006468,1.33663688694319,"SPATA2","spermatogenesis associated 2"
"225046_at",2.17712108207239,9.99694467380851,4.44464453786152,5.48039944512047e-05,0.000327996965006468,1.33686230394268,"LOC389831","uncharacterized LOC389831"
"225046_at",2.17712108207239,9.99694467380851,4.44464453786152,5.48039944512047e-05,0.000327996965006468,1.33686230394268,"LOC102723360","uncharacterized LOC102723360"
"225046_at",2.17712108207239,9.99694467380851,4.44464453786152,5.48039944512047e-05,0.000327996965006468,1.33686230394268,"LINC03104","long intergenic non-protein coding RNA 3104"
"225046_at",2.17712108207239,9.99694467380851,4.44464453786152,5.48039944512047e-05,0.000327996965006468,1.33686230394268,"LOC102724843","uncharacterized LOC102724843"
"225046_at",2.17712108207239,9.99694467380851,4.44464453786152,5.48039944512047e-05,0.000327996965006468,1.33686230394268,"LINC03105","long intergenic non-protein coding RNA 3105"
"235020_at",-2.0705220510724,6.78032071382979,-4.44461251248156,5.48097036474001e-05,0.000327996965006468,1.33676167965067,"TAF4B","TATA-box binding protein associated factor 4b"
"212399_s_at",1.06431141422398,10.8517287049574,4.44394274242477,5.49292375678714e-05,0.000328576428190876,1.33465731606914,"VGLL4","vestigial like family member 4"
"1566761_a_at",-0.695144168726245,2.96612151974468,-4.44360151409164,5.499023459356e-05,0.000328847851759784,1.33358525213643,"ATP13A3-DT","ATP13A3 divergent transcript"
"226696_at",1.11407459316516,9.1200220463617,4.4433834102804,5.50292569128795e-05,0.000328987747235476,1.33290003519455,"RBBP9","RB binding protein 9, serine hydrolase"
"244738_at",0.698545802033934,6.46384563895745,4.44328716721658,5.50464849712031e-05,0.000328997305123176,1.33259767248556,"BRWD3","bromodomain and WD repeat domain containing 3"
"225871_at",-2.51217129390498,7.02299348974468,-4.4430278493274,5.5092930607312e-05,0.000329181433234152,1.33178299742491,"STEAP2","STEAP2 metalloreductase"
"232926_x_at",-0.453136379203621,2.04596366965957,-4.44264933363429,5.51607941908579e-05,0.000329493393222917,1.33059388325519,"ANKRD19P","ankyrin repeat domain 19, pseudogene"
"209982_s_at",-2.84044414450453,9.2925954296383,-4.44204163782588,5.52699181642841e-05,0.000330051568044874,1.32868487892576,"NRXN2","neurexin 2"
"204327_s_at",1.05160741702715,5.86260062378723,4.44110265951523,5.5438945722808e-05,0.000330967046927144,1.32573539227664,"ZNF202","zinc finger protein 202"
"211071_s_at",-1.16780830384616,12.6794627174468,-4.44060097106311,5.55294628213247e-05,0.000331413437025485,1.32415960638177,"MLLT11","MLLT11 transcription factor 7 cofactor"
"244467_at",-2.3106399962172,2.92334176614894,-4.44044690719878,5.55572887708743e-05,0.000331485523987218,1.3236757112574,"SHISA8","shisa family member 8"
"244743_x_at",1.27325596791629,8.40952153153192,4.43895186341673,5.58280222624363e-05,0.00033300648019957,1.31898031169801,"ZNF138","zinc finger protein 138"
"201704_at",-1.30003881828733,9.76265819361702,-4.43786922402412,5.60248793529577e-05,0.000334006267868825,1.3155805168933,"ENTPD6","ectonucleoside triphosphate diphosphohydrolase 6"
"218446_s_at",1.28844226074208,9.843236476,4.43785555198432,5.60273696838394e-05,0.000334006267868825,1.31553758490356,"TVP23B","trans-golgi network vesicle protein 23 homolog B"
"200903_s_at",1.04669440831447,10.6252678515319,4.4353983046319,5.6476713803882e-05,0.000336589701464246,1.30782235613287,"AHCY","adenosylhomocysteinase"
"224749_at",1.12303535263574,8.20458844689362,4.4330155142615,5.69158061774588e-05,0.000339110591575292,1.30034251995352,"FAM234A","family with sequence similarity 234 member A"
"200010_at",0.575432349819,13.6942021512766,4.43113426731184,5.72648318208944e-05,0.000341093579465146,1.29443820666975,"RPL11","ribosomal protein L11"
"205899_at",-2.69152361941629,4.74075974019149,-4.43060065977466,5.73642117567068e-05,0.000341588870573884,1.29276365454664,"CCNA1","cyclin A1"
"203892_at",-1.04893488106787,2.56403400502128,-4.43044351111425,5.73935115026774e-05,0.000341666690365204,1.29227051028572,"WFDC2","WAP four-disulfide core domain 2"
"225974_at",1.57325865296833,9.25929097065957,4.43032954489732,5.7414769204163e-05,0.000341696604961162,1.29191288010176,"TMEM64","transmembrane protein 64"
"238732_at",-1.14665443022172,3.15763589848936,-4.43004719902623,5.74674673066762e-05,0.000341913563257641,1.29102688407166,"COL24A1","collagen type XXIV alpha 1 chain"
"211368_s_at",2.54748375941855,7.57311970076596,4.42945664086671,5.75778442391126e-05,0.000342280039885151,1.28917379605532,"CASP1","caspase 1"
"226145_s_at",-3.48176214737104,5.84582865565957,-4.42949384597957,5.75708843894613e-05,0.000342280039885151,1.28929053754881,"FRAS1","Fraser extracellular matrix complex subunit 1"
"227439_at",-2.60699003317195,9.98211145565957,-4.4294949558447,5.75706767829295e-05,0.000342280039885151,1.28929402006843,"ANKS1B","ankyrin repeat and sterile alpha motif domain containing 1B"
"212973_at",1.01038692321719,8.66353701785106,4.42932483488544,5.76025074103413e-05,0.00034232997769274,1.28876022089,"RPIA","ribose 5-phosphate isomerase A"
"221634_at",0.84814452212896,8.83701095951064,4.42601763138757,5.82247336238364e-05,0.00034586636692423,1.27838461780862,"RPL23AP7","ribosomal protein L23a pseudogene 7"
"221634_at",0.84814452212896,8.83701095951064,4.42601763138757,5.82247336238364e-05,0.00034586636692423,1.27838461780862,"CENPBD2P","CENPB DNA-binding domains containing 2, pseudogene"
"238843_at",0.785672016049776,4.85975914623404,4.425987551314,5.82304230109012e-05,0.00034586636692423,1.27829026249882,"NPHP1","nephrocystin 1"
"39835_at",-1.29465939433937,8.7940224886383,-4.42587984977547,5.82507982865329e-05,0.000345889789543446,1.27795242591777,"SBF1","SET binding factor 1"
"215088_s_at",0.683772145855203,11.2961714655957,4.4253971098053,5.83422100250793e-05,0.000346284825191591,1.2764382144949,"SDHC","succinate dehydrogenase complex subunit C"
"219048_at",1.27416538467421,7.0106506436383,4.4253548087567,5.8350226838697e-05,0.000346284825191591,1.27630553183847,"PIGN","phosphatidylinositol glycan anchor biosynthesis class N"
"235048_at",-1.85265517528054,10.6956208802553,-4.42456824606153,5.84994909993075e-05,0.000347072797501528,1.27383846901777,"FAM169A","family with sequence similarity 169 member A"
"209390_at",-1.04485879865385,10.031823767,-4.42291865187679,5.88137437567857e-05,0.000348838914082936,1.26866506433039,"TSC1","TSC complex subunit 1"
"218637_at",1.33239308855656,9.40059283740426,4.42207591612712,5.89749236937904e-05,0.000349696378522334,1.2660223994667,"IMPACT","impact RWD domain protein"
"217770_at",0.810281790169679,9.64580919317021,4.42131349386248,5.9121114960288e-05,0.000350464508564929,1.26363175562979,"PIGT","phosphatidylinositol glycan anchor biosynthesis class T"
"221065_s_at",-1.43575703601358,3.86802140485106,-4.42010482950039,5.93535973943574e-05,0.000351743588161944,1.25984221571812,"CHST8","carbohydrate sulfotransferase 8"
"217768_at",0.711931715972847,12.2530318574468,4.41955277549683,5.94600801094236e-05,0.000352275453505029,1.25811149144489,"RTRAF","RNA transcription, translation and transport factor"
"231355_at",-1.85238247015385,7.51960943176596,-4.41936663827723,5.94960251843555e-05,0.000352389231888206,1.25752795888429,"CACNG8","calcium voltage-gated channel auxiliary subunit gamma 8"
"244632_at",-1.50882299499547,4.01474159012766,-4.4188645936897,5.95930812515898e-05,0.000352864798972142,1.25595411849173,"CNTN5","contactin 5"
"222234_s_at",-1.76809119408145,6.96361309125532,-4.41715706829008,5.99243423548114e-05,0.000354702500779115,1.2506017958534,"DBNDD1","dysbindin domain containing 1"
"227542_at",1.08553377497964,10.3858937155745,4.41709128693427,5.99371399178771e-05,0.000354702500779115,1.25039561744913,"SOCS6","suppressor of cytokine signaling 6"
"214133_at",-0.502504672427602,4.42508424934043,-4.41616973420605,6.01167062729554e-05,0.000355665167803742,1.24750732491206,"MUC6","mucin 6, oligomeric mucus/gel-forming (gene/pseudogene)"
"207543_s_at",1.63867865324434,9.91644824431915,4.41474308792143,6.03957285243104e-05,0.000357135239616133,1.24303646340825,"P4HA1","prolyl 4-hydroxylase subunit alpha 1"
"57516_at",1.42911139301358,6.1765424307234,4.41472579245653,6.03991189089518e-05,0.000357135239616133,1.24298226596562,"ZNF764","zinc finger protein 764"
"222431_at",-0.812457034117653,12.2623726942553,-4.41364513134993,6.06113273571054e-05,0.000358289368398503,1.23959605116085,"SPIN1","spindlin 1"
"214983_at",-2.35543799069457,4.35368935846808,-4.4122672756574,6.08829526198017e-05,0.000359793978845263,1.23527906768037,"TTTY15","testis expressed transcript, Y-linked 15"
"210054_at",1.46719643366968,8.05904210565958,4.41186986155237,6.09615181198573e-05,0.000360157158692955,1.23403402280264,"HAUS3","HAUS augmin like complex subunit 3"
"204300_at",-1.80027209658824,7.54233440559574,-4.40984582465629,6.13631933204398e-05,0.000362428512737165,1.22769368382745,"GATB","glutamyl-tRNA amidotransferase subunit B"
"231131_at",-2.66069984160181,5.15828840376596,-4.40963532758459,6.14051151633309e-05,0.000362574382661463,1.22703436407611,"FAM133A","family with sequence similarity 133 member A"
"206109_at",-1.60523798364027,2.44482518768085,-4.40878969972835,6.15738096041364e-05,0.000363468505935803,1.22438581218631,"FUT1","fucosyltransferase 1 (H blood group)"
"225260_s_at",0.691939794837097,11.3097927707021,4.40845926994536,6.16398500741702e-05,0.000363756334191556,1.22335094362052,"MRPL32","mitochondrial ribosomal protein L32"
"200733_s_at",1.112132239819,11.6413745305319,4.4073345269012,6.18651630259607e-05,0.000364983655183989,1.2198286090011,"PTP4A1","protein tyrosine phosphatase 4A1"
"234107_s_at",0.754803015027145,11.083573342383,4.40585485742345,6.21628023407359e-05,0.000366636870067943,1.21519530728524,"DTD1","D-aminoacyl-tRNA deacylase 1"
"221534_at",-0.663081716334842,8.45138252170213,-4.40564445119386,6.22052395614189e-05,0.000366784395733297,1.21453651111701,"C11orf68","chromosome 11 open reading frame 68"
"202901_x_at",2.21123564474887,7.15807872861702,4.40512447239251,6.23102365037604e-05,0.000367225475496469,1.21290847637212,"CTSS","cathepsin S"
"218338_at",1.35413546391855,8.8702428817234,4.40510122000687,6.23149357944602e-05,0.000367225475496469,1.21283567579769,"PHC1","polyhomeotic homolog 1"
"225431_x_at",1.73293996058144,9.50922426485106,4.40318773771293,6.27028383036034e-05,0.000369407989446082,1.20684530895628,"PM20D2","peptidase M20 domain containing 2"
"223691_at",1.5245292672285,4.34022015342553,4.40236060876733,6.28712438896729e-05,0.000370296498007167,1.20425621428413,"RGS22","regulator of G protein signaling 22"
"54632_at",1.24670625938914,8.41079326102128,4.40198190665394,6.29484960253587e-05,0.000370647787785679,1.20307085897364,"THADA","THADA armadillo repeat containing"
"209545_s_at",1.49374943190724,7.38934580419149,4.3993961125433,6.34784610111601e-05,0.000373663759587505,1.19497829805806,"RIPK2","receptor interacting serine/threonine kinase 2"
"206329_at",-1.37004071203394,4.0881767737234,-4.39917852690041,6.35232540497302e-05,0.000373718417480945,1.19429742423689,"EXTL1","exostosin like glycosyltransferase 1"
"218558_s_at",0.769935500441179,9.40682836234043,4.39924249469654,6.35100821831352e-05,0.000373718417480945,1.19449759227773,"MRPL39","mitochondrial ribosomal protein L39"
"33322_i_at",1.97890854842534,6.89297422151064,4.39773116476556,6.38220006164368e-05,0.00037537108493322,1.18976865143587,"SFN","stratifin"
"225209_s_at",0.929958090576918,9.39488207291489,4.3969569243539,6.39823728051314e-05,0.000376209203225703,1.18734631196978,"UBE2J2","ubiquitin conjugating enzyme E2 J2"
"204308_s_at",-1.63989659088914,7.63923656602128,-4.39588407057506,6.42052491392131e-05,0.000377356702810861,1.18398999504723,"TECPR2","tectonin beta-propeller repeat containing 2"
"219665_at",-1.24324409700679,3.88244152097872,-4.39584498628976,6.42133828726131e-05,0.000377356702810861,1.18386772995669,"NUDT18","nudix hydrolase 18"
"224506_s_at",-1.6027888686086,6.91479788753191,-4.39542461929952,6.430092806273e-05,0.000377765709104233,1.18255274810928,"PLPP7","phospholipid phosphatase 7 (inactive)"
"220559_at",3.71914652479412,5.55195601119149,4.39488167186695,6.44141743033545e-05,0.000378325437802905,1.18085438810312,"EN1","engrailed homeobox 1"
"205448_s_at",-1.12870504388462,8.1973477976383,-4.39464964771337,6.44626285623901e-05,0.000378504415966056,1.18012863361275,"MAP3K12","mitogen-activated protein kinase kinase kinase 12"
"225505_s_at",1.11369104044343,8.96458311138298,4.39429407761561,6.45369523718135e-05,0.000378835149868008,1.17901646647398,"PCED1A","PC-esterase domain containing 1A"
"203493_s_at",1.18344854332126,9.36786651057447,4.39413648525855,6.45699202230263e-05,0.000378923005490578,1.17852355406322,"CEP57","centrosomal protein 57"
"210977_s_at",-0.904995315276019,5.08348383480851,-4.3938495371093,6.4629991176467e-05,0.000379169820029161,1.17762606498959,"HSF4","heat shock transcription factor 4"
"200826_at",0.678908963235292,13.3303451529787,4.3924149130413,6.49311412556663e-05,0.000380830460694282,1.17313933920272,"SNRPD2","small nuclear ribonucleoprotein D2 polypeptide"
"201834_at",0.807968010251125,8.57593211508511,4.3915078185973,6.51222615143157e-05,0.00038184501528589,1.17030274506702,"PRKAB1","protein kinase AMP-activated non-catalytic subunit beta 1"
"1558414_at",-3.11714405754978,6.50965720678723,-4.39015090371341,6.54091829453512e-05,0.000383420579504217,1.16605994965874,"FRRS1L","ferric chelate reductase 1 like"
"211975_at",-0.82241783748643,9.34394620240426,-4.3892793030273,6.55941350108169e-05,0.000384397700996018,1.16333491197009,"ARFGAP2","ARF GTPase activating protein 2"
"221820_s_at",-0.582581462468328,9.99299806559574,-4.38856657987874,6.57457531243527e-05,0.000385178987828451,1.1611067634721,"KAT8","lysine acetyltransferase 8"
"208017_s_at",-3.07156340709729,6.4759300523617,-4.38824766140511,6.58137076937052e-05,0.000385469823859904,1.16010979298006,"MCF2","MCF.2 cell line derived transforming sequence"
"217971_at",0.786736638350675,10.990980288383,4.38770623742803,6.5929230469613e-05,0.000386039026810947,1.15841731552027,"LAMTOR3","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
"208398_s_at",-1.01960374638461,9.79642213251064,-4.38607043440316,6.62794636952376e-05,0.000387981843933468,1.15330435056645,"TBPL1","TATA-box binding protein like 1"
"221163_s_at",-0.914937811547513,3.38285862785106,-4.3854309945951,6.6416864276562e-05,0.000388678063114159,1.15130588861084,"MLXIPL","MLX interacting protein like"
"203936_s_at",3.01562516038461,4.61684347508511,4.38509195695976,6.6489828315437e-05,0.000388966849429018,1.15024633116871,"MMP9","matrix metallopeptidase 9"
"226319_s_at",1.80299361833031,10.1254011716596,4.38503001050419,6.65031682230421e-05,0.000388966849429018,1.15005274023436,"ALYREF","Aly/REF export factor"
"216221_s_at",-0.708575449434388,11.2461553785106,-4.38430867986533,6.6658696307368e-05,0.000389768210352805,1.14779856735817,"PUM2","pumilio RNA binding family member 2"
